date,hour,campaign_name,daily_budget,impressions,clicks,spend,orders,revenue,ctr,cvr,cpc,acos,roas
10/24/25,19,Campaign_F,25,1810,45,37.74,0,0,0.0249,0,0.84,,0
10/24/25,19,Campaign_G,5,1553,30,42.53,3,91.67,0.0193,0.1,1.42,0.464,2.155
10/24/25,19,Campaign_H,10,920,7,5.64,0,0,0.0076,0,0.81,,0
10/24/25,19,Campaign_I,10,1788,28,38.56,1,25.97,0.0157,0.0357,1.38,1.485,0.673
10/24/25,19,Campaign_J,10,2068,60,44.61,8,192.96,0.029,0.1333,0.74,0.231,4.325
10/24/25,20,Campaign_A,20,436,2,1.68,0,0,0.0046,0,0.84,,0
10/24/25,20,Campaign_B,25,236,6,5.12,0,0,0.0254,0,0.85,,0
10/24/25,20,Campaign_C,15,1759,16,11.14,2,55.05,0.0091,0.125,0.7,0.202,4.942
10/24/25,20,Campaign_D,10,2335,0,0,0,0,0,0,0,,
10/24/25,20,Campaign_E,20,136,2,2.34,0,0,0.0147,0,1.17,,0
10/24/25,20,Campaign_F,25,2100,16,21.84,2,44.61,0.0076,0.125,1.37,0.49,2.043
10/24/25,20,Campaign_G,5,414,8,5.56,0,0,0.0193,0,0.69,,0
10/24/25,20,Campaign_H,10,213,6,5.8,0,0,0.0282,0,0.97,,0
10/24/25,20,Campaign_I,10,2486,0,0,0,0,0,0,0,,
10/24/25,20,Campaign_J,10,904,25,13.76,0,0,0.0277,0,0.55,,0
10/24/25,21,Campaign_A,20,1435,31,46.36,3,115.39,0.0216,0.0968,1.5,0.402,2.489
10/24/25,21,Campaign_B,25,817,18,17.1,2,65.98,0.022,0.1111,0.95,0.259,3.858
10/24/25,21,Campaign_C,15,1681,10,13.36,1,31.23,0.0059,0.1,1.34,0.428,2.338
10/24/25,21,Campaign_D,10,611,11,11.09,0,0,0.018,0,1.01,,0
10/24/25,21,Campaign_E,20,1181,29,18.43,0,0,0.0246,0,0.64,,0
10/24/25,21,Campaign_F,25,228,1,0.5,0,0,0.0044,0,0.5,,0
10/24/25,21,Campaign_G,5,843,0,0,0,0,0,0,0,,
10/24/25,21,Campaign_H,10,1942,53,67.17,5,131.56,0.0273,0.0943,1.27,0.511,1.959
10/24/25,21,Campaign_I,10,2327,51,37.92,2,50.72,0.0219,0.0392,0.74,0.748,1.338
10/24/25,21,Campaign_J,10,2375,33,42.85,1,27.33,0.0139,0.0303,1.3,1.568,0.638
10/24/25,22,Campaign_A,20,1485,13,11.11,1,20.08,0.0088,0.0769,0.85,0.553,1.807
10/24/25,22,Campaign_B,25,875,8,9.15,1,37.88,0.0091,0.125,1.14,0.242,4.14
10/24/25,22,Campaign_C,15,1724,17,17,0,0,0.0099,0,1,,0
10/24/25,22,Campaign_D,10,792,0,0,0,0,0,0,0,,
10/24/25,22,Campaign_E,20,2166,26,23.1,0,0,0.012,0,0.89,,0
10/24/25,22,Campaign_F,25,283,6,3.72,0,0,0.0212,0,0.62,,0
10/24/25,22,Campaign_G,5,1482,0,0,0,0,0,0,0,,
10/24/25,22,Campaign_H,10,1959,53,61.71,8,313.86,0.0271,0.1509,1.16,0.197,5.086
10/24/25,22,Campaign_I,10,711,8,5.56,0,0,0.0113,0,0.69,,0
10/24/25,22,Campaign_J,10,2282,33,19.88,1,26.06,0.0145,0.0303,0.6,0.763,1.311
10/24/25,23,Campaign_A,20,2134,31,42.41,2,43.33,0.0145,0.0645,1.37,0.979,1.022
10/24/25,23,Campaign_B,25,151,0,0,0,0,0,0,0,,
10/24/25,23,Campaign_C,15,806,13,12.26,1,30.52,0.0161,0.0769,0.94,0.402,2.489
10/24/25,23,Campaign_D,10,1918,26,20.01,4,137.88,0.0136,0.1538,0.77,0.145,6.891
10/24/25,23,Campaign_E,20,404,0,0,0,0,0,0,0,,
10/24/25,23,Campaign_F,25,114,2,1.16,0,0,0.0175,0,0.58,,0
10/24/25,23,Campaign_G,5,368,4,2.95,0,0,0.0109,0,0.74,,0
10/24/25,23,Campaign_H,10,2100,23,15.87,1,24.95,0.011,0.0435,0.69,0.636,1.572
10/24/25,23,Campaign_I,10,1438,30,41.05,4,101.46,0.0209,0.1333,1.37,0.405,2.472
10/24/25,23,Campaign_J,10,0,0,0,0,0,0,0,0,,
10/25/25,0,Campaign_A,20,566,13,18.92,0,0,0.023,0,1.46,,0
10/25/25,0,Campaign_B,25,344,5,4.78,0,0,0.0145,0,0.96,,0
10/25/25,0,Campaign_C,15,462,3,2.08,0,0,0.0065,0,0.69,,0
10/25/25,0,Campaign_D,10,1014,23,31.97,2,41.11,0.0227,0.087,1.39,0.778,1.286
10/25/25,0,Campaign_E,20,98,2,2.98,0,0,0.0204,0,1.49,,0
10/25/25,0,Campaign_F,25,391,5,7.45,0,0,0.0128,0,1.49,,0
10/25/25,0,Campaign_G,5,1531,40,28.14,1,37.77,0.0261,0.025,0.7,0.745,1.342
10/25/25,0,Campaign_H,10,165,2,1.42,0,0,0.0121,0,0.71,,0
10/25/25,0,Campaign_I,10,1958,30,37.86,5,146.53,0.0153,0.1667,1.26,0.258,3.87
10/25/25,0,Campaign_J,10,225,2,2.9,0,0,0.0089,0,1.45,,0
10/25/25,1,Campaign_A,20,1109,25,14.39,3,82.72,0.0225,0.12,0.58,0.174,5.748
10/25/25,1,Campaign_B,25,0,41,50.14,0,0,0,0,1.22,,0
10/25/25,1,Campaign_C,15,38,0,0,0,0,0,0,0,,
10/25/25,1,Campaign_D,10,2208,14,20.96,1,38.13,0.0063,0.0714,1.5,0.55,1.819
10/25/25,1,Campaign_E,20,1666,17,20.25,2,59.47,0.0102,0.1176,1.19,0.341,2.937
10/25/25,1,Campaign_F,25,511,3,4.3,0,0,0.0059,0,1.43,,0
10/25/25,1,Campaign_G,5,837,24,24.41,0,0,0.0287,0,1.02,,0
10/25/25,1,Campaign_H,10,1973,46,39.55,8,177.98,0.0233,0.1739,0.86,0.222,4.5
10/25/25,1,Campaign_I,10,913,15,11.65,0,0,0.0164,0,0.78,,0
10/25/25,1,Campaign_J,10,838,12,7.57,0,0,0.0143,0,0.63,,0
10/25/25,2,Campaign_A,20,1232,35,46.94,0,0,0.0284,0,1.34,,0
10/25/25,2,Campaign_B,25,34,0,0,0,0,0,0,0,,
10/25/25,2,Campaign_C,15,1558,21,28.86,0,0,0.0135,0,1.37,,0
10/25/25,2,Campaign_D,10,1151,23,23.85,2,58.87,0.02,0.087,1.04,0.405,2.468
10/25/25,2,Campaign_E,20,1020,0,0,0,0,0,0,0,,
10/25/25,2,Campaign_F,25,1659,42,44.29,7,141.27,0.0253,0.1667,1.05,0.314,3.19
10/25/25,2,Campaign_G,5,1606,45,25.26,5,197.06,0.028,0.1111,0.56,0.128,7.801
10/25/25,2,Campaign_H,10,164,2,2.39,0,0,0.0122,0,1.2,,0
10/25/25,2,Campaign_I,10,138,1,0.51,0,0,0.0072,0,0.51,,0
10/25/25,2,Campaign_J,10,1462,7,7.66,0,0,0.0048,0,1.09,,0
10/25/25,3,Campaign_A,20,1699,0,0,0,0,0,0,0,,
10/25/25,3,Campaign_B,25,665,0,0,0,0,0,0,0,,
10/25/25,3,Campaign_C,15,227,4,2.24,0,0,0.0176,0,0.56,,0
10/25/25,3,Campaign_D,10,2322,66,77.16,6,125.9,0.0284,0.0909,1.17,0.613,1.632
10/25/25,3,Campaign_E,20,729,8,9.56,0,0,0.011,0,1.2,,0
10/25/25,3,Campaign_F,25,702,5,5.41,0,0,0.0071,0,1.08,,0
10/25/25,3,Campaign_G,5,202,3,3.96,0,0,0.0149,0,1.32,,0
10/25/25,3,Campaign_H,10,0,53,31.9,3,82.28,0,0.0566,0.6,0.388,2.579
10/25/25,3,Campaign_I,10,2098,26,33.27,4,102.87,0.0124,0.1538,1.28,0.323,3.092
10/25/25,3,Campaign_J,10,2315,43,27.45,4,131.15,0.0186,0.093,0.64,0.209,4.778
10/25/25,4,Campaign_A,20,1687,27,24.49,1,32.04,0.016,0.037,0.91,0.764,1.308
10/25/25,4,Campaign_B,25,197,5,6.99,0,0,0.0254,0,1.4,,0
10/25/25,4,Campaign_C,15,2118,21,19.51,2,45.99,0.0099,0.0952,0.93,0.424,2.357
10/25/25,4,Campaign_D,10,809,18,23.55,2,52.23,0.0222,0.1111,1.31,0.451,2.218
10/25/25,4,Campaign_E,20,2443,57,48.2,3,63.8,0.0233,0.0526,0.85,0.755,1.324
10/25/25,4,Campaign_F,25,1886,36,49.48,0,0,0.0191,0,1.37,,0
10/25/25,4,Campaign_G,5,421,9,7.28,0,0,0.0214,0,0.81,,0
10/25/25,4,Campaign_H,10,1947,42,54.73,3,77.03,0.0216,0.0714,1.3,0.711,1.407
10/25/25,4,Campaign_I,10,425,9,11.78,1,34.91,0.0212,0.1111,1.31,0.337,2.963
10/25/25,4,Campaign_J,10,307,3,3.9,0,0,0.0098,0,1.3,,0
10/25/25,5,Campaign_A,20,556,4,5.29,0,0,0.0072,0,1.32,,0
10/25/25,5,Campaign_B,25,637,7,9.71,0,0,0.011,0,1.39,,0
10/25/25,5,Campaign_C,15,191,1,1.46,0,0,0.0052,0,1.46,,0
10/25/25,5,Campaign_D,10,2249,30,43.31,0,0,0.0133,0,1.44,,0
10/25/25,5,Campaign_E,20,1490,36,44.55,3,104.86,0.0242,0.0833,1.24,0.425,2.354
10/25/25,5,Campaign_F,25,2018,30,24.13,0,0,0.0149,0,0.8,,0
10/25/25,5,Campaign_G,5,235,3,4.5,0,0,0.0128,0,1.5,,0
10/25/25,5,Campaign_H,10,581,3,3.18,0,0,0.0052,0,1.06,,0
10/25/25,5,Campaign_I,10,1571,12,7.98,0,0,0.0076,0,0.66,,0
10/25/25,5,Campaign_J,10,1564,20,18.52,2,50.98,0.0128,0.1,0.93,0.363,2.753
10/25/25,6,Campaign_A,20,1939,52,70.23,8,208.56,0.0268,0.1538,1.35,0.337,2.97
10/25/25,6,Campaign_B,25,1088,8,6.04,0,0,0.0074,0,0.75,,0
10/25/25,6,Campaign_C,15,1833,25,32.95,3,93.89,0.0136,0.12,1.32,0.351,2.849
10/25/25,6,Campaign_D,10,1936,41,22.74,6,191.71,0.0212,0.1463,0.55,0.119,8.431
10/25/25,6,Campaign_E,20,981,16,23.45,2,47.89,0.0163,0.125,1.47,0.49,2.042
10/25/25,6,Campaign_F,25,1129,9,12.18,0,0,0.008,0,1.35,,0
10/25/25,6,Campaign_G,5,1348,12,7.91,2,46.68,0.0089,0.1667,0.66,0.169,5.901
10/25/25,6,Campaign_H,10,1377,9,8.25,1,21.43,0.0065,0.1111,0.92,0.385,2.598
10/25/25,6,Campaign_I,10,1646,46,23.89,5,127.52,0.0279,0.1087,0.52,0.187,5.338
10/25/25,6,Campaign_J,10,1098,0,0,0,0,0,0,0,,
10/25/25,7,Campaign_A,20,530,13,15.8,0,0,0.0245,0,1.22,,0
10/25/25,7,Campaign_B,25,1612,0,0,0,0,0,0,0,,
10/25/25,7,Campaign_C,15,826,13,16.49,1,24.12,0.0157,0.0769,1.27,0.684,1.463
10/25/25,7,Campaign_D,10,0,45,64.65,0,0,0,0,1.44,,0
10/25/25,7,Campaign_E,20,449,9,12.01,0,0,0.02,0,1.33,,0
10/25/25,7,Campaign_F,25,185,2,1.4,0,0,0.0108,0,0.7,,0
10/25/25,7,Campaign_G,5,222,5,3.87,0,0,0.0225,0,0.77,,0
10/25/25,7,Campaign_H,10,2015,20,13.46,3,96.92,0.0099,0.15,0.67,0.139,7.201
10/25/25,7,Campaign_I,10,1070,27,36.46,3,99.37,0.0252,0.1111,1.35,0.367,2.725
10/25/25,7,Campaign_J,10,1099,13,15,0,0,0.0118,0,1.15,,0
10/25/25,8,Campaign_A,20,1465,28,22.56,3,60.28,0.0191,0.1071,0.81,0.374,2.672
10/25/25,8,Campaign_B,25,2399,29,35.12,4,99.44,0.0121,0.1379,1.21,0.353,2.831
10/25/25,8,Campaign_C,15,42,0,0,0,0,0,0,0,,
10/25/25,8,Campaign_D,10,1012,12,9.83,2,74.83,0.0119,0.1667,0.82,0.131,7.612
10/25/25,8,Campaign_E,20,1533,34,31.09,0,0,0.0222,0,0.91,,0
10/25/25,8,Campaign_F,25,745,0,0,0,0,0,0,0,,
10/25/25,8,Campaign_G,5,1269,15,12.8,0,0,0.0118,0,0.85,,0
10/25/25,8,Campaign_H,10,1874,18,24.03,1,28.59,0.0096,0.0556,1.33,0.841,1.19
10/25/25,8,Campaign_I,10,1543,0,0,0,0,0,0,0,,
10/25/25,8,Campaign_J,10,1806,24,33.51,2,68.23,0.0133,0.0833,1.4,0.491,2.036
10/25/25,9,Campaign_A,20,1510,0,0,0,0,0,0,0,,
10/25/25,9,Campaign_B,25,1648,23,19.46,1,33.52,0.014,0.0435,0.85,0.581,1.723
10/25/25,9,Campaign_C,15,1956,22,15.21,3,74.48,0.0112,0.1364,0.69,0.204,4.897
10/25/25,9,Campaign_D,10,923,6,7.44,0,0,0.0065,0,1.24,,0
10/25/25,9,Campaign_E,20,620,4,2.01,0,0,0.0065,0,0.5,,0
10/25/25,9,Campaign_F,25,1379,27,36.08,2,61.51,0.0196,0.0741,1.34,0.587,1.705
10/25/25,9,Campaign_G,5,0,5,7.16,0,0,0,0,1.43,,0
10/25/25,9,Campaign_H,10,1375,7,9.65,1,29.68,0.0051,0.1429,1.38,0.325,3.076
10/25/25,9,Campaign_I,10,629,10,10.56,0,0,0.0159,0,1.06,,0
10/25/25,9,Campaign_J,10,1195,19,15.92,1,38.49,0.0159,0.0526,0.84,0.414,2.418
10/25/25,10,Campaign_A,20,1750,24,13.79,1,31.48,0.0137,0.0417,0.57,0.438,2.283
10/25/25,10,Campaign_B,25,0,19,14.4,1,25.95,0,0.0526,0.76,0.555,1.802
10/25/25,10,Campaign_C,15,1426,7,5.67,0,0,0.0049,0,0.81,,0
10/25/25,10,Campaign_D,10,584,16,13.71,2,41.75,0.0274,0.125,0.86,0.328,3.045
10/25/25,10,Campaign_E,20,742,0,0,0,0,0,0,0,,
10/25/25,10,Campaign_F,25,1398,28,14.79,4,113.27,0.02,0.1429,0.53,0.131,7.659
10/25/25,10,Campaign_G,5,1181,0,0,0,0,0,0,0,,
10/25/25,10,Campaign_H,10,1748,31,17.54,3,114.45,0.0177,0.0968,0.57,0.153,6.525
10/25/25,10,Campaign_I,10,316,5,2.91,0,0,0.0158,0,0.58,,0
10/25/25,10,Campaign_J,10,1009,28,32.8,0,0,0.0278,0,1.17,,0
10/25/25,11,Campaign_A,20,2133,50,58.45,0,0,0.0234,0,1.17,,0
10/25/25,11,Campaign_B,25,2178,46,25.13,5,189.12,0.0211,0.1087,0.55,0.133,7.526
10/25/25,11,Campaign_C,15,509,8,4.83,1,25.41,0.0157,0.125,0.6,0.19,5.261
10/25/25,11,Campaign_D,10,106,1,1.24,0,0,0.0094,0,1.24,,0
10/25/25,11,Campaign_E,20,1233,25,13.8,2,50.5,0.0203,0.08,0.55,0.273,3.659
10/25/25,11,Campaign_F,25,1879,51,66.69,2,78.48,0.0271,0.0392,1.31,0.85,1.177
10/25/25,11,Campaign_G,5,2423,39,57.78,0,0,0.0161,0,1.48,,0
10/25/25,11,Campaign_H,10,122,2,2.19,0,0,0.0164,0,1.09,,0
10/25/25,11,Campaign_I,10,1717,41,31.28,4,101.21,0.0239,0.0976,0.76,0.309,3.236
10/25/25,11,Campaign_J,10,567,11,15.57,1,28.77,0.0194,0.0909,1.42,0.541,1.848
10/25/25,12,Campaign_A,20,2258,32,21.46,3,68.85,0.0142,0.0938,0.67,0.312,3.208
10/25/25,12,Campaign_B,25,1891,0,0,0,0,0,0,0,,
10/25/25,12,Campaign_C,15,326,9,5.68,1,39.44,0.0276,0.1111,0.63,0.144,6.944
10/25/25,12,Campaign_D,10,2120,39,41.4,0,0,0.0184,0,1.06,,0
10/25/25,12,Campaign_E,20,123,1,0.64,0,0,0.0081,0,0.64,,0
10/25/25,12,Campaign_F,25,1025,26,26.83,0,0,0.0254,0,1.03,,0
10/25/25,12,Campaign_G,5,206,1,1.41,0,0,0.0049,0,1.41,,0
10/25/25,12,Campaign_H,10,1597,18,25.65,1,36.34,0.0113,0.0556,1.42,0.706,1.417
10/25/25,12,Campaign_I,10,2245,11,7.61,1,27.1,0.0049,0.0909,0.69,0.281,3.561
10/25/25,12,Campaign_J,10,324,0,0,0,0,0,0,0,,
10/25/25,13,Campaign_A,20,559,3,3.79,0,0,0.0054,0,1.26,,0
10/25/25,13,Campaign_B,25,460,3,3.01,0,0,0.0065,0,1,,0
10/25/25,13,Campaign_C,15,2315,0,0,0,0,0,0,0,,
10/25/25,13,Campaign_D,10,256,2,1.97,0,0,0.0078,0,0.99,,0
10/25/25,13,Campaign_E,20,1979,24,13.73,3,88.8,0.0121,0.125,0.57,0.155,6.468
10/25/25,13,Campaign_F,25,976,5,4.02,0,0,0.0051,0,0.8,,0
10/25/25,13,Campaign_G,5,2421,0,0,0,0,0,0,0,,
10/25/25,13,Campaign_H,10,712,7,8.42,0,0,0.0098,0,1.2,,0
10/25/25,13,Campaign_I,10,213,2,2.15,0,0,0.0094,0,1.07,,0
10/25/25,13,Campaign_J,10,1204,8,11.38,0,0,0.0066,0,1.42,,0
10/25/25,14,Campaign_A,20,472,8,9.55,0,0,0.0169,0,1.19,,0
10/25/25,14,Campaign_B,25,1896,38,40.15,1,23.24,0.02,0.0263,1.06,1.728,0.579
10/25/25,14,Campaign_C,15,146,4,5.5,0,0,0.0274,0,1.38,,0
10/25/25,14,Campaign_D,10,1444,14,18.98,0,0,0.0097,0,1.36,,0
10/25/25,14,Campaign_E,20,2411,30,22.89,0,0,0.0124,0,0.76,,0
10/25/25,14,Campaign_F,25,1011,11,11.02,1,31.6,0.0109,0.0909,1,0.349,2.868
10/25/25,14,Campaign_G,5,2289,0,0,0,0,0,0,0,,
10/25/25,14,Campaign_H,10,1440,19,12.98,2,69.56,0.0132,0.1053,0.68,0.187,5.359
10/25/25,14,Campaign_I,10,463,4,3,0,0,0.0086,0,0.75,,0
10/25/25,14,Campaign_J,10,1803,34,24.37,5,117.57,0.0189,0.1471,0.72,0.207,4.824
10/25/25,15,Campaign_A,20,656,4,4.06,0,0,0.0061,0,1.02,,0
10/25/25,15,Campaign_B,25,1648,11,13.09,1,29.38,0.0067,0.0909,1.19,0.446,2.244
10/25/25,15,Campaign_C,15,1283,23,31.92,1,23.67,0.0179,0.0435,1.39,1.349,0.742
10/25/25,15,Campaign_D,10,2233,0,0,0,0,0,0,0,,
10/25/25,15,Campaign_E,20,2332,0,0,0,0,0,0,0,,
10/25/25,15,Campaign_F,25,1881,0,0,0,0,0,0,0,,
10/25/25,15,Campaign_G,5,2223,50,57.54,0,0,0.0225,0,1.15,,0
10/25/25,15,Campaign_H,10,212,5,4.99,0,0,0.0236,0,1,,0
10/25/25,15,Campaign_I,10,1782,35,26.5,2,76.55,0.0196,0.0571,0.76,0.346,2.889
10/25/25,15,Campaign_J,10,2091,29,33.37,2,72.72,0.0139,0.069,1.15,0.459,2.179
10/25/25,16,Campaign_A,20,1733,0,0,0,0,0,0,0,,
10/25/25,16,Campaign_B,25,0,15,20.57,1,22.76,0,0.0667,1.37,0.904,1.106
10/25/25,16,Campaign_C,15,466,8,7.37,0,0,0.0172,0,0.92,,0
10/25/25,16,Campaign_D,10,469,10,7.13,1,37.34,0.0213,0.1,0.71,0.191,5.237
10/25/25,16,Campaign_E,20,1486,27,17,4,113.2,0.0182,0.1481,0.63,0.15,6.659
10/25/25,16,Campaign_F,25,1184,33,17.24,0,0,0.0279,0,0.52,,0
10/25/25,16,Campaign_G,5,1110,19,23.72,1,34.42,0.0171,0.0526,1.25,0.689,1.451
10/25/25,16,Campaign_H,10,2153,40,44.51,4,131.24,0.0186,0.1,1.11,0.339,2.949
10/25/25,16,Campaign_I,10,710,8,5.19,0,0,0.0113,0,0.65,,0
10/25/25,16,Campaign_J,10,2431,33,22.83,0,0,0.0136,0,0.69,,0
10/25/25,17,Campaign_A,20,1773,27,25.89,4,128.3,0.0152,0.1481,0.96,0.202,4.956
10/25/25,17,Campaign_B,25,2134,61,58.86,5,118.86,0.0286,0.082,0.96,0.495,2.019
10/25/25,17,Campaign_C,15,172,1,0.53,0,0,0.0058,0,0.53,,0
10/25/25,17,Campaign_D,10,380,10,13.21,0,0,0.0263,0,1.32,,0
10/25/25,17,Campaign_E,20,1042,29,23.14,1,38.65,0.0278,0.0345,0.8,0.599,1.67
10/25/25,17,Campaign_F,25,2474,69,61.71,0,0,0.0279,0,0.89,,0
10/25/25,17,Campaign_G,5,456,10,7.22,1,28.89,0.0219,0.1,0.72,0.25,4.001
10/25/25,17,Campaign_H,10,1832,47,29.03,2,40.47,0.0257,0.0426,0.62,0.717,1.394
10/25/25,17,Campaign_I,10,1348,17,13.81,2,73.91,0.0126,0.1176,0.81,0.187,5.352
10/25/25,17,Campaign_J,10,2046,42,34.15,0,0,0.0205,0,0.81,,0
10/25/25,18,Campaign_A,20,0,62,70.59,0,0,0,0,1.14,,0
10/25/25,18,Campaign_B,25,1882,30,19.72,3,99.04,0.0159,0.1,0.66,0.199,5.022
10/25/25,18,Campaign_C,15,2440,39,38.56,3,119.02,0.016,0.0769,0.99,0.324,3.087
10/25/25,18,Campaign_D,10,1677,45,28.29,7,276.41,0.0268,0.1556,0.63,0.102,9.771
10/25/25,18,Campaign_E,20,552,8,9.51,0,0,0.0145,0,1.19,,0
10/25/25,18,Campaign_F,25,2305,0,0,0,0,0,0,0,,
10/25/25,18,Campaign_G,5,1868,47,28.68,2,74,0.0252,0.0426,0.61,0.388,2.58
10/25/25,18,Campaign_H,10,2116,37,42.28,5,134.23,0.0175,0.1351,1.14,0.315,3.175
10/25/25,18,Campaign_I,10,1004,13,13.16,1,25.83,0.0129,0.0769,1.01,0.509,1.963
10/25/25,18,Campaign_J,10,768,4,4.46,0,0,0.0052,0,1.11,,0
10/25/25,19,Campaign_A,20,426,5,2.86,0,0,0.0117,0,0.57,,0
10/25/25,19,Campaign_B,25,142,1,1.4,0,0,0.007,0,1.4,,0
10/25/25,19,Campaign_C,15,0,34,18.06,4,122.99,0,0.1176,0.53,0.147,6.81
10/25/25,19,Campaign_D,10,222,1,0.78,0,0,0.0045,0,0.78,,0
10/25/25,19,Campaign_E,20,1093,30,31.62,0,0,0.0274,0,1.05,,0
10/25/25,19,Campaign_F,25,988,0,0,0,0,0,0,0,,
10/25/25,19,Campaign_G,5,1206,19,27.73,1,37.49,0.0158,0.0526,1.46,0.74,1.352
10/25/25,19,Campaign_H,10,1780,49,28.36,2,69.44,0.0275,0.0408,0.58,0.408,2.449
10/25/25,19,Campaign_I,10,178,2,2.48,0,0,0.0112,0,1.24,,0
10/25/25,19,Campaign_J,10,1187,9,11.24,1,37.84,0.0076,0.1111,1.25,0.297,3.367
10/25/25,20,Campaign_A,20,591,0,0,0,0,0,0,0,,
10/25/25,20,Campaign_B,25,187,4,5.15,0,0,0.0214,0,1.29,,0
10/25/25,20,Campaign_C,15,437,9,7.51,0,0,0.0206,0,0.83,,0
10/25/25,20,Campaign_D,10,1124,28,26.75,0,0,0.0249,0,0.96,,0
10/25/25,20,Campaign_E,20,2328,48,43.18,5,167.89,0.0206,0.1042,0.9,0.257,3.888
10/25/25,20,Campaign_F,25,1938,22,31.55,1,37.12,0.0114,0.0455,1.43,0.85,1.177
10/25/25,20,Campaign_G,5,0,20,12.46,1,22.31,0,0.05,0.62,0.558,1.791
10/25/25,20,Campaign_H,10,1892,56,75.29,5,161.51,0.0296,0.0893,1.34,0.466,2.145
10/25/25,20,Campaign_I,10,1425,22,16.58,3,94.01,0.0154,0.1364,0.75,0.176,5.67
10/25/25,20,Campaign_J,10,2015,58,61.29,9,213.16,0.0288,0.1552,1.06,0.288,3.478
10/25/25,21,Campaign_A,20,1859,13,9.18,0,0,0.007,0,0.71,,0
10/25/25,21,Campaign_B,25,2367,34,31.94,0,0,0.0144,0,0.94,,0
10/25/25,21,Campaign_C,15,897,19,25.96,0,0,0.0212,0,1.37,,0
10/25/25,21,Campaign_D,10,1699,13,17.38,0,0,0.0077,0,1.34,,0
10/25/25,21,Campaign_E,20,1255,10,6.98,0,0,0.008,0,0.7,,0
10/25/25,21,Campaign_F,25,427,6,5.58,0,0,0.0141,0,0.93,,0
10/25/25,21,Campaign_G,5,2111,12,12.43,1,27.74,0.0057,0.0833,1.04,0.448,2.232
10/25/25,21,Campaign_H,10,2040,0,0,0,0,0,0,0,,
10/25/25,21,Campaign_I,10,727,0,0,0,0,0,0,0,,
10/25/25,21,Campaign_J,10,2447,35,37.49,2,43.01,0.0143,0.0571,1.07,0.872,1.147
10/25/25,22,Campaign_A,20,1196,20,19.81,3,94.62,0.0167,0.15,0.99,0.209,4.776
10/25/25,22,Campaign_B,25,306,7,3.81,0,0,0.0229,0,0.54,,0
10/25/25,22,Campaign_C,15,302,7,6.53,0,0,0.0232,0,0.93,,0
10/25/25,22,Campaign_D,10,537,0,0,0,0,0,0,0,,
10/25/25,22,Campaign_E,20,0,23,18.77,2,44.23,0,0.087,0.82,0.424,2.356
10/25/25,22,Campaign_F,25,756,18,22.85,1,25.25,0.0238,0.0556,1.27,0.905,1.105
10/25/25,22,Campaign_G,5,438,3,4.17,0,0,0.0068,0,1.39,,0
10/25/25,22,Campaign_H,10,2287,48,42.31,0,0,0.021,0,0.88,,0
10/25/25,22,Campaign_I,10,157,4,3.38,0,0,0.0255,0,0.85,,0
10/25/25,22,Campaign_J,10,665,0,0,0,0,0,0,0,,
10/25/25,23,Campaign_A,20,254,7,5.21,0,0,0.0276,0,0.74,,0
10/25/25,23,Campaign_B,25,0,24,18.6,0,0,0,0,0.77,,0
10/25/25,23,Campaign_C,15,2457,69,52.39,0,0,0.0281,0,0.76,,0
10/25/25,23,Campaign_D,10,1145,20,25.15,2,48.01,0.0175,0.1,1.26,0.524,1.909
10/25/25,23,Campaign_E,20,2268,54,53.07,8,207.63,0.0238,0.1481,0.98,0.256,3.912
10/25/25,23,Campaign_F,25,1287,33,25.54,1,25.46,0.0256,0.0303,0.77,1.003,0.997
10/25/25,23,Campaign_G,5,1458,23,28.07,1,38.45,0.0158,0.0435,1.22,0.73,1.37
10/25/25,23,Campaign_H,10,1272,0,0,0,0,0,0,0,,
10/25/25,23,Campaign_I,10,922,5,4.49,0,0,0.0054,0,0.9,,0
10/25/25,23,Campaign_J,10,1525,25,33.55,2,49.2,0.0164,0.08,1.34,0.682,1.466
10/26/25,0,Campaign_A,20,2209,56,73.14,7,174.39,0.0254,0.125,1.31,0.419,2.384
10/26/25,0,Campaign_B,25,472,0,0,0,0,0,0,0,,
10/26/25,0,Campaign_C,15,878,22,21.05,3,66.14,0.0251,0.1364,0.96,0.318,3.142
10/26/25,0,Campaign_D,10,0,11,15.07,0,0,0,0,1.37,,0
10/26/25,0,Campaign_E,20,760,5,5.76,0,0,0.0066,0,1.15,,0
10/26/25,0,Campaign_F,25,132,2,1.51,0,0,0.0152,0,0.76,,0
10/26/25,0,Campaign_G,5,577,9,9.64,0,0,0.0156,0,1.07,,0
10/26/25,0,Campaign_H,10,1660,22,27.07,3,117.09,0.0133,0.1364,1.23,0.231,4.325
10/26/25,0,Campaign_I,10,1649,12,17.41,0,0,0.0073,0,1.45,,0
10/26/25,0,Campaign_J,10,1941,27,17.13,4,112.74,0.0139,0.1481,0.63,0.152,6.581
10/26/25,1,Campaign_A,20,253,1,1.26,0,0,0.004,0,1.26,,0
10/26/25,1,Campaign_B,25,1929,19,24.14,1,39.47,0.0098,0.0526,1.27,0.612,1.635
10/26/25,1,Campaign_C,15,464,7,5.69,0,0,0.0151,0,0.81,,0
10/26/25,1,Campaign_D,10,596,4,2,0,0,0.0067,0,0.5,,0
10/26/25,1,Campaign_E,20,1084,6,6.37,0,0,0.0055,0,1.06,,0
